Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Volume_NVDA,Open_NDX,High_NDX,Low_NDX,Close_NDX,Volume_NDX,Open_SPX,High_SPX,Low_SPX,Close_SPX,Volume_SPX,Open_VIX,High_VIX,Low_VIX,Close_VIX
2012-03-05,0.350357,0.350837,0.338234,0.340633,561396854,2636.6,2642.75,2606.29,2614.92,289487931.0,1369.59,1369.59,1359.13,1364.33,1905266667.0,18.27,18.9,18.02,18.05
2012-03-06,0.336937,0.339553,0.331586,0.337537,514013981,2586.31,2593.44,2575.22,2588.95,322537931.0,1363.63,1363.63,1340.03,1343.36,2328366667.0,20.57,21.24,20.3,20.87
2012-03-07,0.338653,0.340873,0.334779,0.339553,371223524,2599.85,2614.23,2597.27,2607.85,274027586.0,1343.39,1354.85,1343.39,1352.63,1989100000.0,20.43,20.44,19.07,19.07
2012-03-08,0.340373,0.344098,0.338653,0.340373,469792679,2623.45,2643.87,2618.5,2637.18,279265517.0,1352.65,1368.72,1352.65,1365.91,1968366667.0,18.08,18.46,17.76,17.95
2012-03-09,0.34183,0.344098,0.338004,0.339733,401071095,2641.15,2651.98,2639.6,2646.85,272510345.0,1365.97,1374.76,1365.97,1370.87,2021927778.0,17.16,17.54,16.63,17.11
2012-03-12,0.341072,0.343428,0.333661,0.334579,327053198,2646.98,2651.55,2635.79,2646.85,231320690.0,1370.78,1373.04,1366.69,1371.09,1712150000.0,15.79,16.67,15.23,15.64
2012-03-13,0.335957,0.340873,0.33434,0.339103,603545327,2665.3,2697.64,2658.46,2697.43,294810345.0,1371.92,1396.13,1371.92,1395.95,2436927778.0,14.0,16.08,13.99,14.8
2012-03-14,0.339103,0.339553,0.32827,0.329189,802375178,2701.08,2717.86,2690.68,2708.41,286603448.0,1395.95,1399.42,1389.97,1394.28,2501266667.0,14.42,16.19,14.39,15.31
2012-03-15,0.330417,0.336177,0.329189,0.33434,417150388,2716.19,2720.47,2702.01,2714.79,289231034.0,1394.17,1402.63,1392.78,1402.6,2373138889.0,15.32,16.06,14.58,15.42
2012-03-16,0.334579,0.336177,0.332745,0.334779,467060718,2715.36,2719.5,2706.96,2712.78,360105172.0,1402.55,1405.88,1401.47,1404.17,2868861111.0,14.43,15.24,13.66,14.47
2012-03-19,0.335957,0.338234,0.33408,0.335707,442028363,2716.98,2738.22,2710.63,2733.26,266965517.0,1404.17,1414.0,1402.43,1409.75,2184761111.0,15.42,15.43,14.54,15.04
2012-03-20,0.333661,0.333881,0.327121,0.330168,490280381,2719.4,2740.31,2711.22,2737.63,260100000.0,1409.59,1409.59,1397.68,1405.52,2052933333.0,15.82,15.95,15.11,15.58
2012-03-21,0.329669,0.334579,0.326463,0.331586,510139497,2739.4,2752.35,2734.0,2736.88,267655172.0,1405.52,1407.75,1400.64,1402.89,1985327778.0,14.72,15.31,14.19,15.13
2012-03-22,0.328949,0.333881,0.32805,0.331087,463859347,2720.66,2737.79,2720.01,2731.5,262896552.0,1402.89,1402.89,1388.73,1392.78,2078105556.0,16.04,16.58,15.56,15.57
2012-03-23,0.331087,0.334579,0.32785,0.333661,303495020,2734.68,2734.68,2714.62,2728.55,246368966.0,1392.78,1399.18,1386.87,1397.11,1929416667.0,15.65,16.39,14.69,14.82
2012-03-26,0.336437,0.339103,0.333661,0.337537,314677645,2746.98,2778.02,2746.43,2778.02,280606897.0,1397.11,1416.58,1397.11,1416.51,1987194444.0,14.51,15.03,14.26,14.26
2012-03-27,0.338903,0.343868,0.338234,0.339733,458284559,2779.67,2793.44,2778.94,2782.12,286631034.0,1416.55,1419.15,1411.95,1412.52,1952022222.0,14.52,15.59,14.14,15.59
2012-03-28,0.344098,0.352234,0.341571,0.34759,973105743,2785.98,2794.0,2754.97,2770.97,304427586.0,1412.52,1413.65,1397.2,1405.54,2162666667.0,15.58,17.27,15.4,15.47
2012-03-29,0.347141,0.351984,0.342749,0.349219,406378024,2756.44,2769.83,2741.49,2762.05,302786207.0,1405.39,1405.39,1391.56,1403.28,2128888889.0,16.84,17.2,15.39,15.48
2012-03-30,0.352234,0.355081,0.347141,0.353183,574921840,2773.93,2774.46,2744.47,2755.27,316056897.0,1403.31,1410.89,1401.42,1408.47,2042716667.0,14.88,15.98,14.67,15.5
2012-04-02,0.352484,0.355081,0.346423,0.351515,444140100,2752.19,2787.24,2747.64,2784.42,304863793.0,1408.47,1422.38,1404.46,1419.04,1984450000.0,16.35,16.58,15.02,15.64
2012-04-03,0.354012,0.354452,0.343868,0.345724,469423639,2786.14,2795.35,2767.25,2782.78,311198276.0,1418.98,1419.0,1404.62,1413.38,2123383333.0,15.61,16.65,15.56,15.66
2012-04-04,0.340373,0.344796,0.333881,0.335957,540738338,2759.33,2762.72,2729.21,2745.0,312612069.0,1413.09,1413.09,1394.09,1398.96,2187938889.0,17.07,17.74,16.31,16.44
2012-04-05,0.336437,0.340373,0.33434,0.335508,409982225,2740.7,2764.21,2739.15,2762.47,266903448.0,1398.79,1401.6,1392.92,1398.08,1835411111.0,17.02,17.13,16.29,16.7
2012-04-09,0.330168,0.332286,0.324634,0.331087,364753332,2726.08,2751.43,2722.94,2739.98,236403448.0,1397.45,1397.45,1378.24,1382.2,1927211111.0,18.94,18.94,17.93,18.81
2012-04-10,0.329669,0.33434,0.323008,0.324634,512859611,2738.44,2749.35,2688.31,2695.12,336827586.0,1382.18,1383.01,1357.38,1358.59,2573183333.0,19.1,21.06,18.62,20.39
2012-04-11,0.328949,0.335957,0.32785,0.328719,406660405,2719.48,2726.87,2703.09,2708.13,265670690.0,1358.98,1374.71,1358.98,1368.71,2079466667.0,19.22,20.12,18.73,20.02
2012-04-12,0.329189,0.338433,0.32785,0.336677,419642271,2715.04,2743.41,2711.15,2740.26,255231034.0,1368.77,1388.13,1368.77,1387.57,2010155556.0,19.63,19.74,17.2,17.2
2012-04-13,0.333661,0.335508,0.324434,0.324634,339452797,2730.74,2731.35,2698.2,2698.99,255836207.0,1387.61,1387.61,1369.85,1370.26,2017311111.0,17.95,19.62,17.85,19.55
2012-04-16,0.326691,0.32785,0.315507,0.320783,505540002,2713.89,2713.89,2661.34,2670.1,274882759.0,1370.27,1379.66,1365.38,1369.57,1985988889.0,18.87,20.39,18.6,19.55
2012-04-17,0.3217,0.325564,0.320354,0.321481,502334756,2678.58,2731.34,2675.74,2723.58,268115517.0,1369.57,1392.76,1369.57,1390.78,1920111111.0,18.66,18.66,17.58,18.46
2012-04-18,0.319384,0.321003,0.314111,0.318006,436976784,2714.66,2731.99,2708.2,2716.14,275770690.0,1390.78,1390.78,1383.29,1385.14,1923966667.0,19.02,19.17,17.7,18.64
2012-04-19,0.313891,0.325804,0.311614,0.312932,727474916,2707.89,2738.59,2676.14,2686.82,343296552.0,1385.08,1390.46,1370.3,1376.92,2322233333.0,18.51,19.69,17.69,18.36
2012-04-20,0.315027,0.315987,0.306254,0.306983,555646084,2699.55,2711.97,2674.71,2676.04,333772414.0,1376.96,1387.4,1376.96,1378.53,2129622222.0,17.92,18.05,16.97,17.44
2012-04-23,0.301719,0.304435,0.296029,0.303287,770058617,2651.13,2657.36,2630.1,2653.5,304717241.0,1378.53,1378.53,1358.79,1366.94,2030477778.0,20.22,20.27,18.95,18.97
2012-04-24,0.304217,0.306733,0.292373,0.293953,796040888,2647.91,2659.39,2628.96,2638.73,291524138.0,1366.97,1375.57,1366.82,1371.97,2009500000.0,19.22,19.22,18.09,18.1
2012-04-25,0.298294,0.302189,0.292803,0.299872,792811626,2694.86,2710.76,2691.23,2709.62,296781034.0,1372.11,1391.37,1372.11,1390.69,2221350000.0,17.05,17.38,16.82,16.82
2012-04-26,0.299642,0.302589,0.297615,0.300121,587931809,2709.88,2731.72,2706.09,2725.23,304053448.0,1390.64,1402.09,1387.28,1399.98,2241500000.0,16.97,17.04,15.75,16.24
2012-04-27,0.299642,0.301469,0.294402,0.297615,518307289,2737.57,2750.49,2723.18,2741.34,306508621.0,1400.19,1406.64,1397.31,1403.36,2025461111.0,15.83,16.47,15.83,16.32
2012-04-30,0.296029,0.299642,0.293953,0.298065,286032276,2731.26,2737.49,2720.5,2723.68,281581034.0,1403.26,1403.26,1394.0,1397.91,1985561111.0,17.04,17.41,16.92,17.15
2012-05-01,0.296499,0.306514,0.296499,0.303287,445608708,2719.25,2756.81,2715.75,2726.92,319694828.0,1397.86,1415.32,1395.73,1405.82,2115527778.0,17.27,17.49,16.01,16.6
2012-05-02,0.302189,0.303287,0.293053,0.294601,745818683,2713.18,2736.23,2708.05,2734.77,314687931.0,1405.5,1405.5,1393.92,1402.31,2113255556.0,17.25,17.63,16.78,16.88
2012-05-03,0.295299,0.296969,0.287758,0.289608,457442474,2737.04,2737.13,2697.8,2704.59,322263793.0,1402.32,1403.07,1388.71,1391.57,2224950000.0,16.9,17.92,16.73,17.56
2012-05-04,0.287758,0.289358,0.28114,0.28114,594374991,2682.37,2683.25,2637.8,2637.92,335174138.0,1391.51,1391.51,1367.96,1369.1,2208411111.0,18.03,19.28,17.81,19.16
2012-05-07,0.286212,0.291034,0.283698,0.285983,663119229,2622.67,2651.74,2620.96,2639.28,300074138.0,1368.79,1373.91,1363.94,1369.58,1977438889.0,19.8,19.87,18.41,18.94
2012-05-08,0.283458,0.287509,0.278375,0.285764,504095610,2624.35,2638.3,2587.53,2629.87,375144828.0,1369.16,1369.16,1347.75,1363.72,2367594444.0,19.44,20.91,17.95,19.05
2012-05-09,0.280692,0.289108,0.277915,0.286841,558332468,2600.19,2635.71,2588.97,2621.35,352946552.0,1363.2,1363.73,1343.13,1354.58,2382522222.0,20.65,21.59,19.38,20.08
2012-05-10,0.289608,0.290077,0.280212,0.284857,650898256,2631.97,2631.97,2606.79,2616.24,345543103.0,1354.58,1365.88,1354.58,1357.99,2071105556.0,19.25,19.88,18.77,18.83
2012-05-11,0.308352,0.313662,0.301719,0.302838,1575185056,2606.01,2643.22,2604.99,2615.98,299203448.0,1358.11,1365.66,1348.89,1353.39,2149483333.0,19.93,19.94,18.62,19.89
2012-05-14,0.300321,0.305554,0.294172,0.30102,473598020,2593.75,2611.37,2587.78,2590.28,290251724.0,1351.93,1351.93,1336.61,1338.35,2048955556.0,21.47,21.87,20.94,21.87
2012-05-15,0.30102,0.307632,0.296749,0.298065,654209300,2589.96,2617.23,2576.77,2580.75,314863793.0,1338.36,1344.94,1328.41,1330.66,2285577778.0,21.43,22.7,20.76,21.97
2012-05-16,0.298543,0.301939,0.291254,0.291933,498965985,2589.91,2597.16,2558.69,2561.56,333431034.0,1330.78,1341.78,1324.79,1324.8,2378011111.0,21.54,22.69,20.83,22.27
2012-05-17,0.293253,0.296029,0.290077,0.290077,276534031,2562.13,2567.55,2509.05,2509.05,347755172.0,1324.82,1326.36,1304.86,1304.86,2591266667.0,21.99,24.51,21.87,24.49
2012-05-18,0.290806,0.292133,0.275597,0.276976,618590799,2509.9,2523.15,2474.7,2478.53,464215517.0,1305.05,1312.24,1291.98,1295.22,2506927778.0,23.27,25.14,23.07,25.1
2012-05-21,0.277415,0.283258,0.275597,0.28179,453937941,2482.31,2547.69,2478.36,2545.43,322486207.0,1295.73,1316.39,1295.73,1315.99,2103750000.0,24.88,24.88,22.01,22.01
2012-05-22,0.28161,0.28204,0.27418,0.278375,447366438,2553.58,2562.48,2524.11,2539.2,321008621.0,1316.09,1328.49,1310.04,1316.63,2290933333.0,21.76,23.19,19.98,22.48
2012-05-23,0.275348,0.285764,0.270986,0.285325,532154535,2534.66,2553.19,2499.3,2547.08,332696552.0,1316.02,1320.71,1296.53,1318.86,2282405556.0,23.32,24.58,21.99,22.33
2012-05-24,0.286661,0.28731,0.275597,0.277675,461157560,2553.12,2554.2,2512.35,2531.35,301774138.0,1318.72,1324.14,1310.5,1320.68,2187594444.0,22.0,23.22,21.48,21.54
2012-05-25,0.277415,0.286661,0.277415,0.284397,427150290,2532.32,2537.56,2520.17,2527.05,221151724.0,1320.81,1324.2,1314.23,1317.82,1595922222.0,22.05,22.29,21.3,21.76
2012-05-29,0.288908,0.293473,0.287758,0.291733,338009406,2542.66,2570.79,2536.62,2558.97,38177586.0,1318.9,1334.93,1318.9,1332.42,1912022222.0,21.7,22.47,20.99,21.03
2012-05-30,0.288438,0.290556,0.283258,0.288208,414110537,2538.58,2546.01,2522.45,2537.4,288110345.0,1331.25,1331.25,1310.76,1313.32,1963494444.0,22.68,24.14,22.66,24.14
2012-05-31,0.288208,0.289358,0.28137,0.285076,390555564,2535.87,2540.4,2507.58,2524.87,375884483.0,1313.09,1319.74,1298.9,1310.33,2532011111.0,23.83,25.46,22.78,24.06
2012-06-01,0.279014,0.28179,0.27418,0.27465,480957548,2510.82,2510.82,2458.73,2458.83,339029310.0,1309.87,1309.87,1277.25,1278.04,2594083333.0,25.87,26.71,23.94,26.66
2012-06-04,0.276017,0.277675,0.266633,0.268957,472046668,2458.97,2480.97,2443.92,2478.13,302715517.0,1278.29,1282.55,1266.74,1278.18,2228866667.0,26.35,27.73,25.72,26.12
2012-06-05,0.26751,0.277415,0.26751,0.276496,398241989,2467.81,2492.53,2467.66,2487.5,280275862.0,1277.82,1287.62,1274.16,1285.5,1890683333.0,25.9,25.9,24.5,24.68
2012-06-06,0.278844,0.284857,0.276746,0.284157,354470397,2504.08,2546.32,2504.08,2546.32,303629310.0,1285.61,1315.13,1285.61,1315.13,2371311111.0,23.76,23.89,21.8,22.16
2012-06-07,0.288208,0.289838,0.272304,0.272554,574270460,2569.24,2570.48,2531.95,2535.41,285408621.0,1316.15,1329.05,1312.68,1314.99,2365633333.0,21.0,22.48,20.74,21.72
2012-06-08,0.273473,0.278844,0.273023,0.277915,403875835,2529.42,2561.57,2522.39,2559.21,239700000.0,1314.99,1325.81,1307.77,1325.66,1942883333.0,22.54,23.1,20.29,21.23
2012-06-11,0.286841,0.291933,0.280442,0.28114,914902514,2578.73,2579.23,2513.67,2517.18,255210345.0,1325.72,1335.52,1307.73,1308.93,1965294444.0,19.87,23.56,19.63,23.56
2012-06-12,0.284397,0.289608,0.283898,0.286841,541209580,2523.01,2546.83,2510.75,2546.2,274881034.0,1309.4,1324.31,1306.62,1324.18,1912733333.0,23.15,23.9,22.09,22.09
2012-06-13,0.286661,0.28731,0.277915,0.279273,539419582,2541.72,2557.31,2519.69,2527.44,276220690.0,1324.02,1327.28,1310.51,1314.88,1948061111.0,22.93,24.93,22.66,24.27
2012-06-14,0.278844,0.28114,0.273023,0.275817,643354754,2529.28,2547.31,2515.17,2539.97,281615517.0,1314.88,1333.68,1314.14,1329.1,2048733333.0,24.19,24.81,21.55,21.68
2012-06-15,0.277915,0.28204,0.275348,0.28179,420241464,2543.85,2572.84,2542.51,2571.23,348293103.0,1329.19,1343.32,1329.19,1342.84,2445316667.0,22.47,23.09,20.61,21.11
2012-06-18,0.279712,0.286661,0.277415,0.284397,331573164,2570.98,2599.52,2554.83,2592.52,273481034.0,1342.42,1348.22,1334.46,1344.78,1810794444.0,21.76,21.98,18.24,18.32
2012-06-19,0.296029,0.307882,0.294601,0.303287,1047271851,2606.43,2630.86,2605.16,2620.83,316462069.0,1344.83,1363.46,1344.83,1357.98,2119638889.0,17.66,18.62,17.36,18.38
2012-06-20,0.306514,0.314111,0.304655,0.308352,1060747834,2625.0,2633.21,2603.32,2623.33,269496552.0,1358.04,1361.57,1346.45,1355.69,2053166667.0,17.96,20.05,17.09,17.24
2012-06-21,0.308132,0.308132,0.293733,0.294402,563081094,2619.98,2622.76,2554.65,2556.96,314172414.0,1355.43,1358.27,1324.41,1325.51,2274705556.0,16.89,20.46,16.77,20.08
2012-06-22,0.298065,0.301469,0.293953,0.297825,943553142,2562.28,2587.0,2559.26,2585.53,611036207.0,1325.92,1337.82,1325.92,1335.02,2928605556.0,18.65,19.37,17.9,18.11
2012-06-25,0.298294,0.299162,0.287509,0.288678,481544993,2562.98,2563.09,2527.01,2533.54,261108621.0,1334.9,1334.9,1309.27,1313.72,1945455556.0,20.47,21.36,19.89,20.38
2012-06-26,0.290337,0.293953,0.286212,0.291933,476688215,2541.21,2556.92,2531.6,2549.84,279855172.0,1314.09,1324.24,1310.3,1319.99,1896077778.0,20.01,20.57,19.42,19.72
2012-06-27,0.292133,0.303287,0.292133,0.30122,551792481,2558.67,2576.09,2557.09,2565.53,287686207.0,1320.71,1334.4,1320.71,1331.85,1826061111.0,19.55,20.12,19.38,19.45
2012-06-28,0.298543,0.305314,0.296029,0.303487,595307030,2565.53,2565.53,2510.37,2536.65,309629310.0,1331.52,1331.52,1313.29,1329.04,2205205556.0,20.33,21.19,19.6,19.71
2012-06-29,0.310675,0.317527,0.310447,0.316807,672213922,2566.84,2615.82,2566.84,2615.72,348481034.0,1330.12,1362.17,1330.12,1362.16,2550266667.0,17.52,19.71,16.87,17.08
2012-07-02,0.318425,0.318685,0.305784,0.308132,634242745,2616.52,2625.26,2604.9,2625.03,318144828.0,1362.33,1366.35,1355.7,1365.51,1834250000.0,17.62,18.19,16.66,16.8
2012-07-03,0.308352,0.317057,0.308132,0.316407,239171981,2623.46,2645.84,2621.77,2645.84,174022414.0,1365.75,1374.81,1363.53,1374.02,1175772222.0,16.67,16.92,16.27,16.66
2012-07-05,0.31434,0.315727,0.308352,0.313162,305429102,2643.63,2660.26,2629.91,2647.47,245515517.0,1373.72,1373.85,1363.02,1367.58,1689733333.0,17.61,18.22,17.18,17.5
2012-07-06,0.310895,0.311814,0.303737,0.307233,417346290,2635.65,2636.96,2596.1,2612.29,247831034.0,1367.09,1367.09,1348.03,1354.68,1525077778.0,18.2,18.25,16.95,17.1
2012-07-09,0.305314,0.306733,0.300521,0.303057,334067141,2610.38,2620.22,2597.27,2610.31,250948276.0,1354.66,1354.87,1346.65,1352.46,1613811111.0,18.17,18.32,17.73,17.98
2012-07-10,0.299872,0.308852,0.291733,0.293953,558159450,2620.33,2630.03,2574.26,2585.52,297539655.0,1352.96,1361.54,1336.27,1341.47,1928111111.0,17.51,19.19,17.29,18.72
2012-07-11,0.294831,0.298543,0.287758,0.289108,529127594,2580.07,2587.02,2549.05,2570.99,281917241.0,1341.4,1345.0,1333.25,1341.45,1903494444.0,17.98,19.17,17.84,17.95
2012-07-12,0.285983,0.286461,0.28179,0.284397,514824499,2561.68,2561.68,2522.89,2545.3,296458621.0,1341.29,1341.29,1325.41,1334.76,2030244444.0,18.82,19.51,17.75,18.33
2012-07-13,0.284657,0.289108,0.28277,0.287978,353570807,2545.98,2589.93,2545.98,2584.97,236831034.0,1334.81,1357.7,1334.81,1356.78,1784961111.0,17.78,17.82,16.36,16.74
2012-07-16,0.286212,0.291254,0.283458,0.288908,364721675,2579.96,2589.57,2567.45,2577.05,243874138.0,1356.5,1357.26,1348.51,1353.64,1590400000.0,17.31,17.32,16.46,17.11
2012-07-17,0.289838,0.291503,0.278844,0.283698,487909608,2591.78,2598.47,2554.34,2591.65,305889655.0,1353.68,1365.36,1345.07,1363.67,1981488889.0,16.72,17.46,16.09,16.48
2012-07-18,0.283009,0.303487,0.28161,0.299422,671720487,2586.86,2633.02,2585.48,2625.87,313282759.0,1363.58,1375.26,1358.96,1372.78,2023683333.0,16.81,16.81,15.69,16.16
2012-07-19,0.301469,0.306254,0.299422,0.302389,439455178,2645.34,2663.12,2639.41,2655.81,299296552.0,1373.01,1380.39,1371.21,1376.51,2246311111.0,16.06,16.7,15.45,15.45
2012-07-20,0.300521,0.302589,0.290556,0.293733,491773887,2654.6,2654.6,2618.04,2618.04,312141379.0,1376.51,1376.51,1362.19,1362.66,2180566667.0,16.65,17.05,15.97,16.27
2012-07-23,0.285983,0.299642,0.28277,0.297615,492404437,2575.29,2596.61,2549.96,2589.93,277093103.0,1362.34,1362.34,1337.56,1350.52,2065100000.0,20.41,20.49,18.34,18.62
2012-07-24,0.298065,0.299872,0.291034,0.294402,382896500,2593.39,2596.04,2551.35,2567.46,301450000.0,1350.52,1351.53,1329.24,1338.31,2161827778.0,18.38,21.0,18.37,20.47
2012-07-25,0.293473,0.303057,0.292133,0.300121,452545486,2551.7,2566.46,2535.04,2549.2,307612069.0,1338.35,1343.98,1331.5,1337.89,2066205556.0,19.79,20.67,18.99,19.34
2012-07-26,0.305554,0.30908,0.299162,0.301469,369021112,2588.2,2598.36,2568.33,2584.85,341641379.0,1338.17,1363.13,1338.17,1360.02,2460722222.0,17.68,18.47,17.07,17.53
2012-07-27,0.302589,0.309977,0.300321,0.30908,410537272,2600.03,2649.98,2594.84,2647.03,362518966.0,1360.05,1389.19,1360.05,1385.97,2443894444.0,17.11,17.3,16.52,16.7
2012-07-30,0.30908,0.312932,0.303057,0.305554,396399433,2649.78,2662.62,2634.5,2642.12,255860345.0,1385.94,1391.74,1381.37,1385.3,1784477778.0,17.55,18.08,17.23,18.03
2012-07-31,0.305554,0.314788,0.305134,0.310447,422826066,2643.28,2657.27,2640.26,2642.53,310593103.0,1385.27,1387.16,1379.17,1379.32,2123094444.0,18.4,19.09,18.26,18.93
2012-08-01,0.312313,0.315287,0.305554,0.306983,366264684,2660.49,2661.84,2625.08,2635.13,296987931.0,1379.32,1385.03,1373.35,1375.32,2467177778.0,18.8,19.18,18.2,18.96
2012-08-02,0.305314,0.312713,0.300321,0.308132,401155972,2616.04,2650.98,2606.54,2625.52,314244828.0,1375.13,1375.13,1354.65,1365.0,2329855556.0,19.05,19.25,17.56,17.57
2012-08-03,0.312932,0.317756,0.305554,0.314588,356052735,2664.69,2684.58,2657.5,2676.0,298312069.0,1365.45,1394.16,1365.45,1390.99,2083983333.0,16.05,16.45,15.64,15.64
2012-08-06,0.317527,0.322788,0.317057,0.321222,393042931,2686.38,2705.71,2681.72,2694.09,263493103.0,1391.04,1399.63,1391.04,1394.23,1734472222.0,15.85,16.27,15.82,15.95
2012-08-07,0.325134,0.32785,0.322559,0.324434,444233349,2705.97,2727.31,2701.9,2717.16,327455172.0,1394.46,1407.14,1394.46,1401.35,2045827778.0,15.55,16.03,15.48,15.99
2012-08-08,0.324185,0.329669,0.323238,0.326203,563835268,2707.29,2721.02,2705.47,2714.02,323203448.0,1401.23,1404.14,1396.13,1402.22,1789883333.0,16.46,16.47,15.27,15.32
2012-08-09,0.326691,0.338004,0.326203,0.337377,894655661,2712.97,2724.43,2708.24,2719.61,289305172.0,1402.26,1405.95,1398.8,1402.8,1733116667.0,15.39,15.67,15.28,15.28
2012-08-10,0.346163,0.348989,0.330887,0.335258,1394324384,2710.55,2722.96,2704.91,2722.96,268355172.0,1402.58,1405.98,1395.62,1405.87,1537766667.0,15.34,15.5,14.73,14.74
2012-08-13,0.335707,0.339733,0.33434,0.339553,487654839,2721.49,2728.88,2708.38,2728.68,233341379.0,1405.87,1405.87,1397.32,1404.11,1388883333.0,14.09,14.67,13.67,13.7
2012-08-14,0.340633,0.341072,0.333212,0.334579,424033966,2737.85,2742.83,2721.12,2727.79,270315517.0,1404.36,1410.03,1400.6,1403.93,1628277778.0,13.91,15.06,13.91,14.85
2012-08-15,0.335707,0.338433,0.330168,0.332046,648111683,2724.71,2739.14,2724.71,2735.47,264953448.0,1403.89,1407.73,1401.83,1405.53,1475416667.0,14.82,14.98,14.36,14.63
2012-08-16,0.335008,0.339733,0.333881,0.338903,404683408,2743.88,2774.22,2742.82,2768.09,334039655.0,1405.57,1417.44,1404.15,1415.51,1730055556.0,14.88,15.15,14.28,14.29
2012-08-17,0.338903,0.338903,0.332965,0.335957,337926422,2775.53,2780.78,2767.04,2780.3,282868966.0,1415.84,1418.71,1414.67,1418.16,1623883333.0,14.23,14.3,13.3,13.45
2012-08-20,0.334779,0.336437,0.330887,0.335957,343081425,2777.71,2784.57,2767.73,2784.33,250267241.0,1417.85,1418.13,1412.12,1418.13,1536844444.0,14.11,14.78,13.38,14.02
2012-08-21,0.337157,0.339103,0.331586,0.335008,348791945,2791.74,2802.91,2762.9,2772.2,271417241.0,1418.13,1426.68,1410.86,1413.17,1823861111.0,14.1,15.44,13.46,15.02
2012-08-22,0.332965,0.337157,0.331816,0.335707,341888887,2765.1,2790.3,2759.14,2783.42,251574138.0,1413.09,1416.12,1406.78,1413.49,1701494444.0,15.32,15.52,14.75,15.11
2012-08-23,0.335008,0.335258,0.326691,0.32805,413504524,2773.98,2780.71,2755.14,2762.02,238596552.0,1413.49,1413.49,1400.5,1402.08,1671244444.0,15.0,16.45,15.0,15.96
2012-08-24,0.32805,0.336437,0.327371,0.334779,379143217,2754.43,2785.34,2750.64,2778.05,232713793.0,1401.99,1413.46,1398.04,1411.13,1443772222.0,15.99,16.0,15.18,15.18
2012-08-27,0.334579,0.335478,0.328719,0.328949,371750389,2792.0,2794.27,2777.36,2782.55,238539655.0,1411.13,1416.17,1409.11,1410.44,1373611111.0,16.15,16.38,15.75,16.35
2012-08-28,0.326463,0.330887,0.325804,0.327591,338842267,2779.17,2790.51,2772.25,2782.69,235300000.0,1410.44,1413.63,1405.59,1409.3,1460605556.0,16.32,16.92,16.01,16.49
2012-08-29,0.327371,0.330417,0.326691,0.32827,273077299,2782.98,2790.17,2771.99,2784.0,221189655.0,1409.32,1413.95,1406.57,1410.49,1428455556.0,16.61,17.06,16.5,17.06
2012-08-30,0.327591,0.328719,0.320524,0.32217,335279908,2771.44,2772.62,2751.53,2753.74,209765517.0,1410.08,1410.08,1397.01,1399.48,1405711111.0,17.48,18.05,17.44,17.83
2012-08-31,0.324434,0.326691,0.318425,0.3217,528894888,2773.24,2785.08,2746.68,2772.24,240475862.0,1400.07,1413.09,1398.96,1406.58,1632361111.0,17.25,18.04,16.56,17.47
2012-09-04,0.316407,0.317527,0.301469,0.304217,757212754,2766.93,2781.08,2744.29,2772.03,259648276.0,1406.54,1409.31,1396.56,1404.94,1777950000.0,18.65,18.96,17.85,17.98
2012-09-05,0.305554,0.309977,0.302189,0.305314,523649941,2769.19,2780.56,2760.66,2766.95,257763793.0,1404.94,1408.81,1401.25,1403.44,1882838889.0,17.38,17.84,16.99,17.74
2012-09-06,0.307632,0.323008,0.307433,0.314788,716687009,2785.01,2829.71,2784.81,2829.71,330844828.0,1403.74,1432.12,1403.74,1432.12,2196038889.0,17.3,17.3,15.6,15.6
2012-09-07,0.306733,0.3093,0.296969,0.307233,851718954,2823.22,2829.95,2817.48,2825.11,300110345.0,1432.12,1437.92,1431.45,1437.92,2065344444.0,15.6,15.6,14.33,14.38
2012-09-10,0.306514,0.310895,0.303737,0.304435,404673023,2821.03,2823.34,2787.33,2788.35,271615517.0,1437.92,1438.74,1428.98,1429.08,1790927778.0,14.27,16.28,13.97,16.28
2012-09-11,0.304217,0.312932,0.303057,0.308132,417530013,2789.09,2799.85,2780.24,2784.89,273491379.0,1429.13,1437.76,1429.13,1433.56,1949794444.0,16.11,16.41,15.46,16.41
2012-09-12,0.310675,0.313162,0.307632,0.311614,351761160,2794.38,2798.97,2775.4,2791.68,291231034.0,1433.56,1439.15,1432.99,1436.56,2022888889.0,15.59,16.31,15.43,15.8
2012-09-13,0.31434,0.315507,0.307632,0.313662,473197213,2796.72,2841.68,2792.18,2831.35,322422414.0,1436.56,1463.76,1435.34,1459.99,2559194444.0,15.6,15.99,13.91,14.05
2012-09-14,0.313412,0.322788,0.313412,0.317307,370142934,2841.82,2865.37,2839.48,2855.23,342193103.0,1460.07,1474.51,1460.07,1465.77,2801105556.0,13.82,14.71,13.51,14.51
2012-09-17,0.318006,0.318006,0.305134,0.308612,537940989,2857.52,2857.52,2846.17,2856.44,256101724.0,1465.42,1465.63,1457.55,1461.19,1934683333.0,14.67,14.92,14.38,14.59
2012-09-18,0.305134,0.31434,0.304884,0.310675,392537828,2852.42,2859.34,2848.91,2857.38,294344828.0,1461.19,1461.47,1456.13,1459.32,1876327778.0,14.51,14.88,13.97,14.18
