Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Volume_NVDA,Open_NDX,High_NDX,Low_NDX,Close_NDX,Volume_NDX,Open_SPX,High_SPX,Low_SPX,Close_SPX,Volume_SPX,Open_VIX,High_VIX,Low_VIX,Close_VIX,SMA_20_NVDA,SMA_50_NVDA,RSI_NVDA
2015-08-25,0.524278,0.527473,0.492925,0.492925,640438178,4185.28,4207.35,4016.32,4016.32,450482759.0,1898.08,1948.04,1867.08,1867.61,2879755556.0,31.13,38.06,28.08,36.02,0.52943295,0.50670912,37.76269120657636
2015-08-26,0.508999,0.530637,0.505087,0.530137,632510453,4141.24,4227.53,4052.86,4219.6,453734483.0,1872.75,1943.09,1872.75,1940.51,2965694444.0,31.13,35.61,28.67,30.32,0.5317718499999999,0.50698486,52.25212432346862
2015-08-27,0.535752,0.550309,0.532634,0.55006,476982894,4281.73,4328.99,4231.27,4324.82,406703448.0,1942.77,1989.6,1942.77,1987.66,2781327778.0,27.11,29.9,24.49,26.1,0.535044,0.5075392799999999,57.902912704219595
2015-08-28,0.55006,0.55586,0.546173,0.552486,330094851,4307.59,4340.7,4295.71,4329.12,333886207.0,1986.06,1993.48,1975.19,1988.87,2193933333.0,26.69,29.2,25.77,26.05,0.53852385,0.50796666,58.54625120889662
2015-08-31,0.54981,0.553704,0.544188,0.546412,225606214,4300.68,4324.72,4262.14,4274.58,317070690.0,1986.73,1986.73,1965.98,1972.18,2175055556.0,27.03,29.37,26.63,28.43,0.5412890499999999,0.5083069,56.22928995535408
2015-09-01,0.530637,0.539666,0.520164,0.524038,363484441,4177.57,4229.21,4122.04,4142.63,388577586.0,1970.09,1970.09,1903.07,1913.85,2428805556.0,31.91,33.82,29.91,31.4,0.5428387,0.5082482,48.59961497817515
2015-09-02,0.538417,0.540165,0.52943,0.539915,353849362,4207.2,4256.23,4166.08,4256.23,332600000.0,1916.52,1948.91,1916.52,1948.86,2079233333.0,29.14,30.45,24.77,26.09,0.54492815,0.50877142,53.42876489973679
2015-09-03,0.547872,0.550568,0.540394,0.541312,270042006,4267.2,4299.63,4222.38,4234.65,310917241.0,1950.79,1975.01,1944.72,1951.13,1955944444.0,25.21,26.31,23.45,25.61,0.5472437,0.5094264599999999,53.83971157827697
2015-09-04,0.532135,0.540594,0.528432,0.528672,296219828,4175.82,4210.79,4160.54,4184.72,271503448.0,1947.76,1947.76,1911.21,1921.22,1759494444.0,27.43,29.47,25.68,27.8,0.54586735,0.5097497599999999,49.577023819062916
2015-09-08,0.541562,0.553464,0.539417,0.551268,245246774,4267.2,4306.36,4247.59,4303.53,304413793.0,1927.3,1970.42,1927.3,1969.41,1971472222.0,25.05,26.25,24.13,24.9,0.5446511999999999,0.5107353,56.24611417976399
2015-09-09,0.552985,0.557547,0.539167,0.540394,297643159,4346.19,4352.78,4242.67,4253.45,338577586.0,1971.45,1988.63,1937.88,1942.04,2028955556.0,22.39,26.82,21.51,26.23,0.54303455,0.5118029399999999,52.63800249558189
2015-09-10,0.537228,0.55563,0.534652,0.548841,367256973,4246.5,4326.68,4243.82,4296.3,318236207.0,1941.59,1965.29,1937.19,1952.29,2014622222.0,26.87,27.22,24.24,24.37,0.54176695,0.51304412,55.0502010369866
2015-09-11,0.542731,0.554183,0.540594,0.550568,310182977,4273.8,4323.23,4268.58,4323.23,290722414.0,1951.45,1961.05,1939.19,1961.05,1788105556.0,25.38,25.81,23.15,23.2,0.54083135,0.51418002,55.54867477188544
2015-09-14,0.553204,0.554903,0.548612,0.551518,197951662,4334.7,4334.7,4294.48,4308.76,253058621.0,1963.06,1963.06,1948.27,1953.03,1666777778.0,24.03,25.32,23.64,24.25,0.5399187999999999,0.51532554,55.83879060799462
2015-09-15,0.551737,0.560513,0.55006,0.557547,337327319,4322.12,4373.17,4304.1,4360.28,273700000.0,1955.1,1983.19,1954.3,1978.09,1799922222.0,23.28,23.77,22.13,22.54,0.5394884,0.5167122599999999,57.724529400209924
2015-09-16,0.556597,0.564656,0.552486,0.561483,178451050,4357.31,4388.17,4346.57,4383.67,287306897.0,1978.02,1997.26,1977.93,1995.31,2017044444.0,22.57,22.94,21.09,21.35,0.5395119,0.51836178,58.956717893241525
2015-09-17,0.571228,0.576319,0.565405,0.566573,276372390,4378.18,4450.56,4370.83,4384.96,326122414.0,1995.33,2020.86,1986.73,1990.2,2324327778.0,21.54,23.33,17.87,21.14,0.53990225,0.52018104,60.5577419020473
2015-09-18,0.558766,0.570968,0.55538,0.566105,335714616,4325.92,4374.91,4317.09,4323.86,564163793.0,1989.66,1989.66,1953.45,1958.03,3345133333.0,23.07,23.99,20.98,22.28,0.54127415,0.5221077599999999,60.32473759045392
2015-09-21,0.566833,0.573197,0.56391,0.571968,289900501,4344.26,4372.26,4299.94,4336.13,348539655.0,1960.84,1979.64,1955.8,1966.97,1816305556.0,21.97,22.48,20.05,20.14,0.5437805,0.5239855600000001,62.28265395183094
2015-09-22,0.559516,0.56341,0.553204,0.556359,234866955,4273.92,4286.39,4234.01,4274.1,352220690.0,1961.39,1961.39,1929.22,1942.74,2115700000.0,22.97,26.29,22.25,22.44,0.54642905,0.5254897199999999,54.56277255719655
2015-09-23,0.556817,0.562442,0.554663,0.559016,166242546,4279.71,4294.53,4255.06,4273.53,276953448.0,1943.24,1949.52,1932.57,1938.76,1772516667.0,22.09,23.2,21.14,22.13,0.5497336,0.5270422199999999,55.572255398984105
2015-09-24,0.55563,0.575561,0.546912,0.569729,393329087,4239.85,4275.61,4198.13,4261.1,344106897.0,1934.81,1937.17,1908.92,1932.24,2273072222.0,23.53,25.3,21.81,23.47,0.5517132,0.52887524,59.4811048762225
2015-09-25,0.576788,0.585048,0.568251,0.573924,380228714,4305.38,4308.31,4199.11,4224.74,353539655.0,1935.93,1952.89,1921.5,1931.34,2067705556.0,21.12,24.29,20.81,23.62,0.5529064,0.5305795,60.93066503096319
2015-09-28,0.573924,0.577258,0.562662,0.566334,406861354,4206.68,4207.02,4092.29,4103.47,411656897.0,1929.18,1929.18,1879.21,1881.77,2403700000.0,25.02,28.33,24.94,27.63,0.5535988000000001,0.53219048,56.96017203142495
2015-09-29,0.572447,0.577258,0.564408,0.576319,391587562,4110.56,4155.27,4053.3,4083.37,395422414.0,1881.9,1899.48,1871.91,1884.09,2295772222.0,26.57,28.2,25.76,26.83,0.5550941500000001,0.53417968,60.597812911276236
2015-09-30,0.581612,0.599936,0.578238,0.599187,572243729,4136.55,4181.06,4125.2,4181.06,413508621.0,1887.14,1920.53,1887.14,1920.03,2513927778.0,24.64,25.88,23.25,24.5,0.5588515999999999,0.53658328,67.39459947531984
2015-10-01,0.599187,0.600864,0.570468,0.587524,503246955,4184.81,4194.12,4128.51,4192.96,367929310.0,1919.65,1927.21,1900.7,1923.82,2213111111.0,23.14,25.23,22.55,22.55,0.56123205,0.53893838,61.56199208730322
2015-10-02,0.584299,0.60283,0.578238,0.60283,397153857,4137.78,4267.45,4124.54,4267.45,376434483.0,1921.77,1951.36,1893.7,1951.36,2432538889.0,23.99,24.42,20.35,20.94,0.56430795,0.54148278,65.75109005703618
2015-10-05,0.606776,0.625377,0.603557,0.617887,495766337,4295.94,4339.22,4290.4,4331.43,345744828.0,1954.33,1989.17,1954.33,1987.05,2408050000.0,20.3,20.42,19.14,19.54,0.5687687,0.54444074,69.29607918460975
2015-10-06,0.611388,0.628541,0.608921,0.625877,467376639,4315.57,4331.77,4273.73,4306.7,359486207.0,1986.63,1991.62,1971.99,1979.92,2334666667.0,19.54,20.32,18.82,19.4,0.5724991500000001,0.54761042,71.01081482519082
2015-10-07,0.627342,0.638746,0.617157,0.632456,318995049,4332.67,4342.36,4279.28,4333.46,370670690.0,1982.34,1999.31,1976.44,1995.83,2592483333.0,18.96,19.73,18.32,18.4,0.57710225,0.55070796,72.37868679536005
2015-10-08,0.629771,0.637798,0.619136,0.636051,473185595,4316.28,4358.08,4275.8,4350.15,342108621.0,1994.01,2016.5,1987.53,2013.43,2188411111.0,18.62,19.02,16.34,17.42,0.58146275,0.5537618,73.12493392592262
2015-10-09,0.632704,0.638746,0.621702,0.633624,435315839,4355.75,4378.26,4341.76,4370.01,311079310.0,2013.73,2020.13,2007.61,2014.89,2059388889.0,17.14,18.2,16.89,17.07,0.58561555,0.55674194,71.71625658432706
2015-10-12,0.634353,0.644139,0.629771,0.640473,234078160,4380.02,4389.52,4363.97,4382.56,231693103.0,2015.65,2018.66,2010.55,2017.46,1607361111.0,17.68,17.8,16.14,16.17,0.5900633,0.55989362,73.28054119595089
2015-10-13,0.635302,0.645587,0.633154,0.641693,306949258,4353.63,4399.93,4349.18,4352.94,269837931.0,2015.0,2022.34,2001.78,2003.69,1889955556.0,17.07,17.7,16.14,17.67,0.5942706,0.56290532,73.56104612639128
2015-10-14,0.642392,0.675261,0.641693,0.664997,629642970,4357.05,4373.54,4328.97,4346.92,328010345.0,2003.66,2009.56,1990.73,1994.24,2024772222.0,17.67,18.78,17.3,18.03,0.5994463,0.56634436,78.25667819319955
2015-10-15,0.666225,0.680425,0.659437,0.666665,541042821,4362.14,4418.25,4357.22,4418.22,334982759.0,1996.47,2024.15,1996.47,2023.86,2081272222.0,17.62,17.85,16.04,16.05,0.6044509,0.56971514,78.55032198802337
2015-10-16,0.668862,0.683581,0.667165,0.677209,461176679,4419.69,4438.74,4405.91,4438.62,319877586.0,2024.37,2033.54,2020.46,2033.11,1997461111.0,15.64,16.86,15.05,15.05,0.6100060999999999,0.5733593,80.35629925045491
2015-10-19,0.679426,0.682502,0.668143,0.67599,303114163,4429.16,4464.75,4420.8,4462.07,279296552.0,2031.73,2034.45,2022.31,2033.66,1826288889.0,15.68,16.23,14.82,14.98,0.6152072,0.57575512,79.52268424470148
2015-10-20,0.673087,0.678186,0.667923,0.675011,272375333,4455.18,4463.11,4424.38,4438.18,295120690.0,2033.13,2039.12,2026.61,2030.77,1850833333.0,15.17,16.34,14.72,15.75,0.6211398,0.57774352,78.81551884275842
2015-10-21,0.679186,0.683321,0.664997,0.666225,397705089,4461.71,4464.73,4409.9,4413.52,326791379.0,2033.47,2037.97,2017.22,2018.94,2015438889.0,14.98,16.7,14.41,16.7,0.62650025,0.57961348,72.57778454957929
2015-10-22,0.674072,0.692485,0.673087,0.69034,315629854,4451.19,4504.7,4438.63,4503.22,371731034.0,2021.88,2055.2,2021.88,2052.51,2461583333.0,15.02,15.92,14.45,14.45,0.6325308,0.58193642,77.77661926105986
2015-10-23,0.696372,0.699546,0.685996,0.694893,392657336,4622.3,4645.86,4598.8,4624.09,375563793.0,2058.19,2079.74,2058.19,2075.15,2282477778.0,13.46,15.12,13.24,14.46,0.63857925,0.5844486799999999,78.60148300439661
2015-10-26,0.695393,0.697091,0.685546,0.691737,254490931,4620.97,4638.74,4606.69,4630.85,303222414.0,2075.08,2075.14,2066.53,2071.18,1881000000.0,14.76,15.43,14.68,15.29,0.6448493999999999,0.5868880399999999,76.4823541606758
2015-10-27,0.688372,0.695622,0.687874,0.691288,214202039,4617.85,4645.94,4617.85,4639.23,342558621.0,2068.75,2070.37,2058.84,2065.89,2342711111.0,15.75,15.99,14.78,15.43,0.6505978499999999,0.5893907,76.1677302920859
2015-10-28,0.695622,0.696852,0.685546,0.696852,223220088,4649.06,4678.58,4610.01,4678.58,369160345.0,2066.48,2090.35,2063.11,2090.35,2610061111.0,15.14,15.72,12.8,14.33,0.6554811,0.59210748,77.40798490986353
2015-10-29,0.685776,0.692735,0.671588,0.672837,336492205,4657.78,4678.05,4653.02,4670.77,332467241.0,2088.35,2092.52,2082.63,2089.41,2227188889.0,14.8,15.46,14.33,14.61,0.65974675,0.5943889,62.33057523125791
2015-10-30,0.680185,0.694423,0.675011,0.68959,309742691,4676.53,4681.23,4648.83,4648.83,347653448.0,2090.0,2094.32,2079.34,2079.36,2364555556.0,14.6,15.39,14.0,15.07,0.66408475,0.5974073599999999,67.13913139785413
2015-11-02,0.691737,0.698317,0.687644,0.697568,195507830,4658.73,4707.77,4652.56,4703.92,325548276.0,2080.76,2106.2,2080.76,2104.05,2088900000.0,15.41,15.51,13.67,14.15,0.6680688,0.6009219,69.15820206390096
2015-11-03,0.693474,0.697319,0.685049,0.692735,387511728,4691.98,4735.3,4686.34,4719.05,349763793.0,2102.63,2116.48,2097.51,2109.79,2373366667.0,14.33,14.73,13.81,14.54,0.6714117,0.60470884,66.49284827598078
2015-11-04,0.690809,0.695872,0.678186,0.681423,454870731,4728.89,4737.06,4698.89,4717.55,361398276.0,2110.6,2114.59,2096.98,2102.31,2266038889.0,14.04,15.88,13.96,15.51,0.6738600499999999,0.6084788,60.60536699221175
2015-11-05,0.684799,0.686696,0.671588,0.673585,492447571,4718.94,4731.26,4678.83,4702.9,354222414.0,2101.68,2108.78,2090.41,2099.93,2251050000.0,15.39,16.39,15.0,15.05,0.67573675,0.61134776,56.8493248187743
2015-11-06,0.740155,0.776373,0.724857,0.766897,1205692110,4695.95,4710.4,4665.41,4707.23,356281034.0,2098.6,2101.91,2083.74,2099.2,2427233333.0,14.91,16.0,14.32,14.33,0.6824004,0.6156845,75.9549678418633
2015-11-09,0.759346,0.765667,0.752777,0.76348,506613232,4687.31,4694.12,4627.15,4655.52,319098276.0,2096.56,2096.56,2068.24,2078.58,2156861111.0,15.34,17.09,15.14,16.52,0.68855075,0.6199043799999999,74.65148688743282
2015-11-10,0.753537,0.75767,0.732837,0.74888,568002178,4628.14,4647.23,4616.78,4641.73,328641379.0,2077.19,2083.67,2069.91,2081.72,2123022222.0,16.69,16.96,15.24,15.29,0.6939101,0.6239537399999999,69.18797740688724
2015-11-11,0.74938,0.754755,0.738896,0.741573,637805194,4657.29,4677.76,4631.17,4636.94,288334483.0,2083.41,2086.94,2074.85,2075.0,2051338889.0,15.07,16.14,15.02,16.06,0.6977389,0.62830444,66.56235161064212
2015-11-12,0.739895,0.746716,0.735761,0.738896,299379347,4618.17,4639.23,4588.08,4588.93,313953448.0,2072.29,2072.29,2045.66,2045.97,2231316667.0,17.05,18.5,16.64,18.37,0.70135045,0.63228406,65.58044429109557
2015-11-13,0.739655,0.742752,0.720694,0.72436,301292488,4566.12,4575.7,4499.26,4502.14,345008621.0,2044.64,2044.64,2022.02,2023.04,2377083333.0,18.68,20.67,18.2,20.08,0.703708,0.63594502,60.37254529236921
2015-11-16,0.733805,0.739395,0.728054,0.738896,354096310,4494.33,4566.03,4488.62,4565.47,313653448.0,2022.08,2053.22,2019.39,2053.19,2078466667.0,20.51,20.55,17.25,18.16,0.7068533,0.6401495,63.49453036166034
2015-11-17,0.740854,0.745217,0.735761,0.738896,264376994,4571.54,4597.79,4554.98,4565.82,320984483.0,2053.67,2066.69,2045.9,2050.44,2459638889.0,17.82,19.59,16.86,18.84,0.71004755,0.6439020599999999,63.49453036166034
2015-11-18,0.741953,0.758129,0.733905,0.75713,358834791,4585.9,4657.61,4580.85,4653.44,347825862.0,2051.99,2085.31,2051.99,2083.58,2181327778.0,19.01,19.45,16.8,16.85,0.7145927999999999,0.64823678,67.24835642573414
2015-11-19,0.759795,0.766867,0.753706,0.759296,260327649,4657.1,4677.95,4648.96,4655.35,309329310.0,2083.7,2086.74,2078.76,2081.24,2015616667.0,16.25,18.26,16.0,16.99,0.7180406,0.65244588,67.67359707490692
2015-11-20,0.764938,0.770311,0.760295,0.765897,245642764,4679.74,4691.06,4674.61,4686.36,304591379.0,2082.82,2097.06,2082.82,2089.17,2183111111.0,16.13,16.38,15.47,15.47,0.7215908000000001,0.65675246,68.9948077260159
2015-11-23,0.772208,0.772208,0.751738,0.754435,248520022,4689.62,4706.62,4655.6,4674.79,287634483.0,2089.41,2095.61,2081.39,2086.59,1993322222.0,16.14,16.73,15.38,15.62,0.7247257,0.6608108,64.09609878888575
2015-11-24,0.754435,0.767117,0.751039,0.760545,173283189,4645.5,4681.75,4621.79,4669.41,337400000.0,2084.42,2094.12,2070.29,2089.14,2158294444.0,16.53,17.21,15.48,15.93,0.72818855,0.66487076,65.50221721756655
2015-11-25,0.759066,0.768092,0.75687,0.759546,141701023,4674.23,4683.55,4666.34,4672.88,265396552.0,2089.3,2093.0,2086.3,2088.87,1584966667.0,15.55,15.89,15.05,15.19,0.7313232500000001,0.66883202,65.05361577939426
2015-11-27,0.761044,0.768331,0.75713,0.765897,89150288,4680.8,4689.56,4665.97,4680.46,134781034.0,2088.82,2093.29,2084.13,2090.11,814911111.0,15.31,16.09,15.12,15.12,0.73597625,0.6728185000000001,66.61880844267418
2015-11-30,0.766617,0.77737,0.765897,0.773925,335297154,4692.43,4694.9,4654.63,4664.51,383427586.0,2090.95,2093.81,2080.41,2080.41,2375016667.0,15.55,16.57,15.52,16.13,0.740193,0.6769749,68.53709843885186
2015-12-01,0.780784,0.799796,0.780084,0.799046,419579738,4685.25,4716.16,4682.92,4716.16,350960345.0,2082.93,2103.37,2082.93,2102.63,2062288889.0,15.61,16.34,14.63,14.67,0.7452669000000001,0.68151646,73.64152490386462
2015-12-02,0.800276,0.808573,0.791339,0.792936,301476612,4720.27,4739.59,4680.21,4686.22,355231034.0,2101.71,2104.27,2077.11,2079.51,2194800000.0,15.04,16.48,14.71,15.91,0.7502769499999999,0.6862480000000001,70.63969575549802
2015-12-03,0.799296,0.807604,0.787394,0.791339,252723056,4704.26,4705.73,4579.95,4606.75,360017241.0,2080.71,2085.0,2042.35,2049.62,2392494444.0,15.87,19.35,15.86,18.11,0.75577275,0.6908944600000001,69.83837623941434
2015-12-04,0.791339,0.824968,0.791339,0.823471,470051335,4621.48,4722.39,4612.11,4716.12,327153448.0,2051.24,2093.84,2051.24,2091.69,2341616667.0,17.43,17.64,14.69,14.81,0.76326705,0.6959693,75.78927124260797
2015-12-07,0.823241,0.823241,0.805439,0.807844,341797241,4718.55,4720.82,4671.86,4693.62,336670690.0,2090.42,2090.42,2066.78,2077.07,2246566667.0,15.65,17.18,15.58,15.84,0.7653144,0.7006477,68.69103918512454
2015-12-08,0.797849,0.822241,0.792706,0.818809,322232414,4646.43,4708.47,4643.65,4694.77,322663793.0,2073.39,2073.85,2052.32,2063.59,2318650000.0,17.69,18.32,16.52,17.6,0.76808085,0.7056971999999999,70.7603794214035
2015-12-09,0.81856,0.823471,0.789852,0.798069,381847767,4674.8,4698.25,4595.01,4622.14,345422414.0,2061.17,2080.33,2036.53,2047.62,2436250000.0,18.05,20.13,15.72,19.61,0.7705403000000001,0.7101321999999999,62.364171142311825
2015-12-10,0.800526,0.809043,0.797849,0.80469,242421364,4627.77,4674.0,4619.98,4643.05,301124138.0,2047.93,2067.65,2045.67,2052.23,2063972222.0,19.25,19.72,18.13,19.34,0.7736961499999999,0.7142422599999999,63.839298170458434
2015-12-11,0.796602,0.802222,0.791079,0.792706,232916969,4583.08,4600.91,4534.05,4537.56,359474138.0,2047.27,2047.27,2008.8,2012.37,2389477778.0,21.36,25.27,20.88,24.39,0.7763866500000001,0.7183459000000001,59.308179615295025
2015-12-14,0.793436,0.799046,0.785179,0.794655,283119275,4535.56,4571.57,4478.25,4570.16,378631034.0,2013.37,2022.92,1993.26,2021.94,2562466667.0,24.7,26.81,21.47,22.73,0.7799014,0.7221823999999999,59.80781553692264
2015-12-15,0.80369,0.810021,0.799296,0.80444,314858084,4607.2,4636.77,4592.72,4597.33,354260345.0,2025.55,2053.87,2025.55,2043.41,2418633333.0,20.76,21.62,20.02,20.95,0.7831786000000001,0.72591346,62.309929896616126
2015-12-16,0.806147,0.811998,0.799046,0.809302,242171381,4633.85,4673.54,4582.88,4664.57,347691379.0,2046.5,2076.72,2042.43,2073.07,2575250000.0,19.25,20.23,17.12,17.86,0.7866989,0.72958196,63.52499544475712
2015-12-17,0.810519,0.818809,0.796602,0.797101,260417723,4680.63,4681.13,4597.65,4598.14,327106897.0,2073.76,2076.37,2041.66,2041.89,2404105556.0,16.18,19.05,16.13,18.94,0.7886974500000001,0.73287486,58.43399109737677
2015-12-18,0.791557,0.799546,0.78318,0.78418,405643529,4578.69,4593.41,4513.23,4514.82,649174138.0,2040.81,2040.81,2005.33,2005.55,3712816667.0,19.34,23.3,18.75,20.7,0.78994165,0.73583744,53.54041918126513
2015-12-21,0.792706,0.80344,0.785657,0.802721,291209762,4547.93,4560.71,4519.82,4560.55,288517241.0,2010.27,2022.9,2005.93,2021.15,2089044444.0,19.64,20.21,18.7,18.7,0.7917828499999999,0.7392193800000001,58.8640037287544
2015-12-22,0.805189,0.811499,0.798568,0.80344,133207595,4580.61,4596.08,4560.54,4589.26,268391379.0,2023.15,2042.74,2020.49,2038.97,1956033333.0,17.61,18.22,16.6,16.6,0.7942331,0.74247872,59.059914374098845
2015-12-23,0.80469,0.809801,0.803191,0.806655,125540669,4612.16,4626.16,4605.36,4624.59,274394828.0,2042.2,2064.73,2042.2,2064.29,1935605556.0,15.86,16.25,15.33,15.57,0.7965386,0.74577796,59.97776936935417
2015-12-24,0.80419,0.811239,0.802961,0.809302,53740588,4626.32,4635.59,4620.81,4622.77,121875862.0,2063.52,2067.36,2058.73,2060.99,784366667.0,15.44,15.88,14.45,15.74,0.7990264,0.74866406,60.75784344056447
2015-12-28,0.800765,0.808573,0.789622,0.808573,145525062,4610.41,4621.68,4580.13,4621.35,225974138.0,2057.77,2057.77,2044.2,2056.5,1384727778.0,17.64,18.13,16.88,16.91,0.8011602,0.75150222,60.40862931342802
2015-12-29,0.809043,0.82421,0.806904,0.821744,208674942,4645.08,4702.74,4644.32,4691.08,238529310.0,2060.54,2081.56,2060.54,2078.36,1412222222.0,15.91,16.48,15.63,16.08,0.80355115,0.7543929199999999,64.39086353936139
2015-12-30,0.820994,0.828134,0.814435,0.814695,163093734,4687.16,4688.66,4651.73,4652.01,215091379.0,2077.34,2077.34,2061.97,2063.36,1315238889.0,16.5,17.42,16.5,17.29,0.8043336,0.75716702,60.862529417802044
2015-12-31,0.813466,0.817091,0.80419,0.80419,138162850,4634.16,4642.55,4592.88,4593.27,247841379.0,2060.59,2062.54,2043.62,2043.94,1475183333.0,17.97,20.39,17.51,18.21,0.8048963,0.7597506000000002,55.94278264444324
2016-01-04,0.787894,0.794874,0.781733,0.789852,334396382,4485.06,4497.85,4439.13,4497.85,382486207.0,2038.2,2038.2,1989.68,2012.66,2391600000.0,22.48,23.36,20.67,20.7,0.80482195,0.76222314,50.001832893064616
2016-01-05,0.80469,0.815942,0.792936,0.802462,409964669,4512.04,4522.12,4466.05,4484.18,332306897.0,2013.78,2021.94,2004.17,2016.71,2059233333.0,20.75,21.06,19.25,19.34,0.8037715000000001,0.76446558,54.5711830054406
2016-01-06,0.789392,0.792936,0.760295,0.769331,402251715,4409.79,4467.55,4409.49,4443.98,373900000.0,2011.71,2011.71,1979.05,1990.26,2409255556.0,21.67,21.86,19.8,20.59,0.8018458500000001,0.76595434,43.35913183338447
2016-01-07,0.75004,0.755254,0.729103,0.738777,586979770,4349.14,4403.61,4303.66,4305.73,440101724.0,1985.32,1985.32,1938.83,1943.09,2820327778.0,23.22,25.86,22.4,24.99,0.79784425,0.76689514,36.011025884749486
2016-01-08,0.748343,0.74906,0.721362,0.72296,378002116,4336.12,4362.47,4264.81,4270.78,394612069.0,1945.97,1960.4,1918.46,1922.03,2591633333.0,22.96,27.08,22.48,27.01,0.7940887999999999,0.76752858,32.902434829860624
2016-01-11,0.72369,0.729322,0.711237,0.72419,419483895,4300.97,4311.14,4217.63,4283.55,412260345.0,1926.12,1935.65,1901.1,1923.67,2559605556.0,25.58,27.39,23.83,24.3,0.7900638,0.76807534,33.384019004541585
2016-01-12,0.737079,0.747116,0.731249,0.73636,449925952,4322.77,4353.19,4273.02,4333.72,370253448.0,1927.83,1947.38,1914.35,1938.68,2715144444.0,22.97,23.93,21.91,22.47,0.7872465,0.7693458000000001,38.11671851943372
2016-01-13,0.741953,0.746866,0.713235,0.713934,464089740,4352.65,4359.5,4177.3,4183.12,436758621.0,1940.34,1950.33,1886.41,1890.28,2826127778.0,21.72,26.11,21.48,25.22,0.7832104500000001,0.7698326799999999,33.406819868155594
2016-01-14,0.699267,0.707605,0.678826,0.699516,559394681,4201.23,4308.25,4133.32,4272.97,442337931.0,1891.68,1934.47,1878.93,1921.84,2911727778.0,24.75,26.28,23.07,23.95,0.7779642499999999,0.7698716400000001,30.77401816910006
2016-01-15,0.671458,0.679586,0.64998,0.661433,798563047,4123.87,4184.69,4085.79,4141.08,485970690.0,1916.68,1916.68,1857.83,1880.33,3038033333.0,28.96,30.95,26.67,27.02,0.7705708,0.7692456000000001,25.13850705047325
2016-01-19,0.675131,0.694124,0.664127,0.666765,468395517,4199.56,4202.04,4101.05,4147.07,412853448.0,1888.66,1901.44,1864.6,1881.33,2737972222.0,25.4,27.59,25.21,26.05,0.764054,0.7689524400000001,27.150017208128432
2016-01-20,0.654213,0.679086,0.645367,0.670461,451220501,4078.23,4178.64,3992.91,4136.28,552436207.0,1876.18,1876.18,1812.29,1859.33,3564483333.0,27.78,32.09,26.59,27.59,0.75836805,0.7688899599999999,28.582517723658256
2016-01-21,0.677827,0.688792,0.663868,0.678326,379668439,4146.45,4200.35,4099.31,4142.6,422025862.0,1861.46,1889.85,1848.98,1868.99,2821561111.0,27.79,28.43,25.01,26.69,0.7521483,0.76711854,31.662009069963517
2016-01-22,0.691238,0.698787,0.68977,0.694124,227333609,4226.44,4260.56,4209.24,4259.77,371265517.0,1877.4,1908.85,1877.4,1906.9,2723200000.0,24.21,24.55,22.22,22.34,0.7466825,0.7657314199999999,37.49237135453293
2016-01-25,0.693894,0.701841,0.691807,0.693424,250308688,4245.47,4268.11,4193.32,4196.53,349806897.0,1906.28,1906.28,1875.97,1877.08,2445211111.0,23.3,24.31,22.38,24.15,0.74102095,0.7646222999999999,37.34035427572307
2016-01-26,0.694873,0.703161,0.687674,0.700264,196272018,4211.93,4250.97,4177.85,4233.85,341582759.0,1878.79,1906.73,1878.79,1903.63,2421077778.0,23.75,24.02,22.33,22.5,0.73556905,0.7637961200000001,39.90445168539346
2016-01-27,0.699267,0.701342,0.678706,0.691937,207306162,4214.94,4226.09,4111.93,4128.86,364777586.0,1902.52,1916.99,1872.7,1882.95,2641133333.0,22.88,27.22,20.42,23.11,0.7297372500000001,0.7628569399999999,37.8726139928929
2016-01-28,0.697549,0.700016,0.67096,0.684479,261016766,4197.2,4197.48,4116.5,4186.06,400398276.0,1885.22,1902.96,1873.65,1893.36,2607227778.0,22.15,23.72,21.9,22.42,0.722874,0.7620593200000001,36.099691876174546
2016-01-29,0.69027,0.715931,0.687574,0.714653,290991607,4186.35,4279.17,4184.31,4279.17,449577586.0,1894.0,1940.24,1894.0,1940.24,3054205556.0,21.59,21.74,19.5,20.2,0.7178719,0.76157446,46.92519260249842
2016-02-01,0.713934,0.718508,0.707824,0.714913,271077810,4254.41,4301.63,4238.2,4286.56,341955172.0,1936.94,1947.2,1920.3,1939.38,2401405556.0,21.32,23.66,19.61,19.98,0.71340805,0.7610948000000001,47.00849862720283
2016-02-02,0.707605,0.711237,0.679825,0.684719,317314815,4261.9,4264.81,4180.57,4193.1,376755172.0,1935.26,1935.26,1897.29,1903.03,2479550000.0,21.34,22.42,21.06,21.98,0.7081514,0.75964658,39.29491304869711
2016-02-03,0.69001,0.694124,0.672217,0.688043,272900476,4213.67,4218.16,4099.24,4171.97,425205172.0,1907.07,1918.01,1872.23,1912.53,2873861111.0,21.49,24.99,21.42,21.65,0.7024304499999999,0.7582215199999999,40.45332357617112
2016-02-04,0.689012,0.703909,0.681582,0.688292,310796872,4158.05,4200.99,4120.58,4167.77,379470690.0,1911.67,1927.35,1900.52,1915.45,2885177778.0,22.29,23.14,21.24,21.84,0.6983785,0.75666942,40.54485071774834
